round,file,fitness,instructions,normalized_fitness
28,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0141436120609263
28,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0141436120609263
28,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0141436120609263
28,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0141436120609263
28,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0141436120609263
28,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0141436120609263
28,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61,0.0139881877525645
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0148717110638993
29,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35,0.0147082856675927
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0150487845212502
30,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0150487845212502
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0146443514644351
31,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0146443514644351
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0148984937786509
32,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0148984937786509
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0145576707726763
33,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0145576707726763
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.015643010044459
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0149843569899555
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0149843569899555
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0149843569899555
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0149843569899555
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0149843569899555
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0149843569899555
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0149843569899555
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0149843569899555
34,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0149843569899555
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0145929339477726
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0139784946236559
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0139784946236559
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0139784946236559
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0139784946236559
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0139784946236559
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0139784946236559
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0139784946236559
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0139784946236559
35,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0139784946236559
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0141621943947525
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0135658914728682
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0135658914728682
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0135658914728682
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0135658914728682
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0135658914728682
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0135658914728682
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0135658914728682
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0135658914728682
36,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0135658914728682
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0140511758615589
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0134595474042301
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0134595474042301
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0134595474042301
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0134595474042301
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0134595474042301
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0134595474042301
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0134595474042301
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0134595474042301
37,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0134595474042301
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0159102327918271
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0152403282532239
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0152403282532239
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0152403282532239
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0152403282532239
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0152403282532239
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0152403282532239
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0152403282532239
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0152403282532239
38,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0152403282532239
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.015604467805519
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0149474375821287
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0149474375821287
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0149474375821287
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0149474375821287
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0149474375821287
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0149474375821287
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0149474375821287
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0149474375821287
39,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0149474375821287
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0144092219020172
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0138025178219323
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0138025178219323
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0138025178219323
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0138025178219323
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0138025178219323
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0138025178219323
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0138025178219323
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0138025178219323
40,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0138025178219323
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0162309926533401
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0155475824363574
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0155475824363574
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0155475824363574
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0155475824363574
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0155475824363574
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0155475824363574
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0155475824363574
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0155475824363574
41,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0155475824363574
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0148044257441171
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0141810815022596
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0141810815022596
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0141810815022596
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0141810815022596
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0141810815022596
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0141810815022596
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0141810815022596
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0141810815022596
42,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0141810815022596
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0152855993563958
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0146419951729686
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0146419951729686
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0146419951729686
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0146419951729686
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0146419951729686
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0146419951729686
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0146419951729686
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0146419951729686
43,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0146419951729686
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0159556600604635
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0152838427947598
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0152838427947598
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0152838427947598
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0152838427947598
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0152838427947598
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0152838427947598
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0152838427947598
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0152838427947598
44,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0152838427947598
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0158650634602538
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0151970607882431
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0151970607882431
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0151970607882431
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0151970607882431
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0151970607882431
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0151970607882431
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0151970607882431
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0151970607882431
45,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0151970607882431
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0158148826369235
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0151489928416847
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0158306948841859
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0151641393101149
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0142900120336943
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0136883273164861
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0142921618775387
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0136903866405897
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0158518271316535
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0151843817787418
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0151843817787418
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0151843817787418
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0151843817787418
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0151843817787418
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0151843817787418
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0151843817787418
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0151843817787418
50,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0151843817787418
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0157676348547717
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.015103734439834
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.015103734439834
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.015103734439834
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.015103734439834
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.015103734439834
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.015103734439834
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.015103734439834
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.015103734439834
51,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.015103734439834
52,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.015024513680215
52,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0143919025778902
